participant,session_type,window_center,left_eda_mean,right_eda_mean,left_eda_n_peaks,right_eda_n_peaks,left_bvp_hr_mean,right_bvp_hr_mean,left_acc_mag_mean,right_acc_mag_mean,left_temp_mean,right_temp_mean,rmssd_mean,physio_cluster,physio_state
A1,,1624262405.0,2.8456730111349153,0.8340199184185402,-1.0605700601552643,0.5742323336095996,0.6784085302019308,1.5462387356669893,-0.5274051184090532,0.00477396023566644,-1.0701237964578032,0.17135376202988223,,0,High Arousal
A1,,1624262407.5,2.7569360210135074,0.8029107849105072,-1.0605700601552643,-0.9436306116025586,-0.006303873079308469,1.0664718217992804,-0.570139228072192,0.18607479755492734,-1.0955072697231667,0.17865190787352048,,0,Low Arousal
A1,,1624262410.0,2.678058856760059,0.7759496438205679,-0.3532827794800965,-0.18469913899647952,-0.269698376599922,0.7124716948176385,-0.5506863881075121,-0.11031431974694576,-1.1353955848544512,0.17865190787353344,,0,Low Arousal
A1,,1624262412.5,2.6108900854445802,0.7393112930931522,1.061291781870239,-0.9436306116025586,0.6042869079911258,2.3187897147293106,-0.5336055732995941,-0.4084123929426924,-1.1752838999857549,0.16405561618624398,,0,High Arousal
A1,,1624262415.0,2.5350954692969507,0.7075112773085869,-0.3532827794800965,0.5742323336095996,0.17877124150662144,2.869418586041338,-0.3867080445300544,-0.9368777872088282,-1.204293583717597,0.15310839742079307,,0,High Arousal
A1,,1624262417.5,2.4469754696934456,0.6943747985224377,0.35400450119507126,0.5742323336095996,1.2479515597316966,2.262677318839866,-0.13922065589035862,-1.0567937226610515,-1.233303267449439,0.14216117865532923,,0,High Arousal
A1,,1624262420.0,2.350227220774091,0.6764010642969971,-1.0605700601552643,-1.7025620842086377,1.6741472434552316,2.513533322152615,-0.08527928429264445,-1.0865631715620423,-1.2514343197818452,0.14216117865532923,,0,High Arousal
A1,,1624262422.5,2.2658053171040877,0.6632667445179617,-1.0605700601552643,-0.18469913899647952,-0.5813754258593132,2.6001071605774753,-0.16312797278735616,-0.9043220474706779,-1.2623129511812876,0.13121395988983944,,0,High Arousal
A1,,1624262425.0,2.2041822469986427,0.6522061510720829,-0.3532827794800965,-0.18469913899647952,-0.6666092538407847,1.2260788032169625,-0.3148378673452387,-0.9416172066757815,-1.2804440035136873,0.11479313174164366,,0,Low Arousal
A1,,1624262427.5,2.1345483989919876,0.6432192839593637,-1.0605700601552643,2.0920952788217577,-0.7986346500632456,1.2308345016994797,-0.25183269400013764,-0.4561049664164413,-1.3058274767790505,0.10931952235891172,,0,Low Arousal
A1,,1624262430.0,2.069845185264423,0.6446015882642093,-0.3532827794800965,-0.9436306116025586,-1.3025348559345213,2.153830848283122,-0.09540635996031807,-0.20897378990933982,-1.331210950044414,0.10931952235891172,,0,Low Arousal
A1,,1624262432.5,2.015617345232501,0.6466763941009227,-1.7678573408304321,0.5742323336095996,-0.5699213498394741,0.7797727748490896,0.04709058365705918,0.04909270612977429,-1.363846844242754,0.0910741577498096,,0,Low Arousal
